episode,global_step,sub_run_index,returns,episode_length
1020,458632,eval_idx07,500.0,500
1020,458632,eval_idx08,500.0,500
1020,458632,eval_idx09,500.0,500
1040,468632,eval_idx00,500.0,500
1040,468632,eval_idx01,500.0,500
1040,468632,eval_idx02,500.0,500
1040,468632,eval_idx03,500.0,500
1040,468632,eval_idx04,500.0,500
1040,468632,eval_idx05,500.0,500
1040,468632,eval_idx06,500.0,500
1040,468632,eval_idx07,500.0,500
1040,468632,eval_idx08,500.0,500
1040,468632,eval_idx09,500.0,500
1060,478632,eval_idx00,500.0,500
1060,478632,eval_idx01,500.0,500
1060,478632,eval_idx02,500.0,500
1060,478632,eval_idx03,500.0,500
1060,478632,eval_idx04,500.0,500
1060,478632,eval_idx05,500.0,500
1060,478632,eval_idx06,500.0,500
1060,478632,eval_idx07,500.0,500
1060,478632,eval_idx08,500.0,500
1060,478632,eval_idx09,500.0,500
1080,488632,eval_idx00,500.0,500
1080,488632,eval_idx01,500.0,500
1080,488632,eval_idx02,500.0,500
1080,488632,eval_idx03,500.0,500
1080,488632,eval_idx04,500.0,500
1080,488632,eval_idx05,500.0,500
1080,488632,eval_idx06,500.0,500
1080,488632,eval_idx07,500.0,500
1080,488632,eval_idx08,500.0,500
1080,488632,eval_idx09,500.0,500
1100,498632,eval_idx00,500.0,500
1100,498632,eval_idx01,500.0,500
1100,498632,eval_idx02,500.0,500
1100,498632,eval_idx03,500.0,500
1100,498632,eval_idx04,500.0,500
1100,498632,eval_idx05,500.0,500
1100,498632,eval_idx06,500.0,500
1100,498632,eval_idx07,500.0,500
1100,498632,eval_idx08,500.0,500
1100,498632,eval_idx09,500.0,500
1100,499712,eval_idx00,500.0,500
1100,499712,eval_idx01,500.0,500
1100,499712,eval_idx02,500.0,500
1100,499712,eval_idx03,500.0,500
1100,499712,eval_idx04,500.0,500
1100,499712,eval_idx05,500.0,500
1100,499712,eval_idx06,500.0,500
1100,499712,eval_idx07,500.0,500
1100,499712,eval_idx08,500.0,500
1100,499712,eval_idx09,500.0,500
